#name, rflam
2.022e+00_1.255e+00_4.951e-01_7.173e-01_4.218e-02_5.600e+01.h5, 0.487912
1.384e+00_7.541e-01_5.684e-01_1.411e-01_4.466e-02_2.100e+01.h5, 0.396220
2.361e+00_1.591e+00_2.109e-01_1.271e+00_1.086e-01_2.500e+01.h5, 0.547269
7.558e-01_1.057e+00_7.456e-01_2.611e-01_4.999e-02_2.390e+02.h5, 0.620379
2.598e+00_1.240e+00_8.216e-01_3.870e-01_3.103e-02_1.070e+02.h5, 0.454010
8.450e-01_7.892e-01_3.376e-01_4.474e-01_4.194e-03_8.600e+01.h5, 0.465903
1.300e+00_8.540e-01_5.603e-01_2.483e-01_4.539e-02_6.800e+01.h5, 0.420662
8.747e-01_1.051e+00_6.560e-01_3.923e-01_2.279e-03_7.100e+01.h5, 0.571838
2.172e+00_1.305e+00_1.093e+00_1.207e-01_9.118e-02_2.990e+02.h5, 0.562175
1.313e+00_1.333e+00_3.744e-01_9.251e-01_3.311e-02_3.800e+01.h5, 0.598629
7.311e-01_9.938e-01_5.685e-01_4.124e-01_1.288e-02_5.100e+01.h5, 0.583356
4.947e-01_7.061e-01_5.294e-01_1.592e-01_1.761e-02_3.700e+01.h5, 0.535563
8.954e-01_1.059e+00_2.319e-01_7.786e-01_4.839e-02_1.890e+02.h5, 0.582944
2.368e+00_1.529e+00_7.048e-01_7.512e-01_7.272e-02_2.000e+01.h5, 0.514621
1.874e+00_1.250e+00_6.107e-01_6.009e-01_3.860e-02_2.700e+01.h5, 0.501302
7.353e-01_1.076e+00_2.132e-01_8.067e-01_5.581e-02_2.820e+02.h5, 0.616423
2.823e+00_1.571e+00_4.235e-01_1.098e+00_5.008e-02_4.500e+01.h5, 0.486274
1.523e+00_1.214e+00_8.845e-01_2.967e-01_3.318e-02_1.600e+01.h5, 0.528156
1.403e+00_8.121e-01_4.390e-01_3.315e-01_4.150e-02_4.500e+01.h5, 0.372198
1.540e+00_8.560e-01_2.691e-01_5.719e-01_1.508e-02_2.100e+01.h5, 0.376765
1.563e+00_9.890e-01_5.296e-01_4.153e-01_4.402e-02_8.100e+01.h5, 0.419542
6.046e-01_8.396e-01_5.477e-01_2.901e-01_1.799e-03_1.500e+01.h5, 0.549848
1.344e+00_1.123e+00_1.460e-01_9.397e-01_3.705e-02_1.100e+01.h5, 0.525935
3.040e+00_1.481e+00_1.178e+00_2.032e-01_9.961e-02_1.200e+01.h5, 0.562364
2.017e+00_1.544e+00_4.723e-01_9.706e-01_1.008e-01_9.600e+01.h5, 0.569088
2.676e+00_1.400e+00_1.226e+00_9.758e-02_7.645e-02_1.200e+01.h5, 0.557785
7.124e-01_9.402e-01_1.657e-01_7.688e-01_5.758e-03_4.600e+01.h5, 0.617561
6.112e-01_9.002e-01_2.667e-01_5.823e-01_5.124e-02_1.260e+02.h5, 0.586375
6.578e-01_9.998e-01_7.127e-01_2.527e-01_3.435e-02_3.300e+01.h5, 0.620717
1.910e+00_1.715e+00_2.816e-01_1.332e+00_1.016e-01_8.400e+01.h5, 0.639999
1.587e+00_8.570e-01_7.340e-01_9.913e-02_2.392e-02_1.500e+01.h5, 0.448460
1.504e+00_9.581e-01_2.764e-01_6.624e-01_1.933e-02_1.030e+02.h5, 0.390530
1.642e+00_9.455e-01_1.847e-01_7.040e-01_5.687e-02_2.630e+02.h5, 0.344461
1.954e+00_1.958e+00_1.204e+00_6.942e-01_5.970e-02_3.100e+01.h5, 0.666650
2.261e+00_1.466e+00_1.319e+00_1.371e-01_1.022e-02_8.300e+01.h5, 0.613372
3.011e+00_1.585e+00_5.688e-01_9.725e-01_4.339e-02_1.000e+01.h5, 0.467117
8.954e-01_7.829e-01_7.042e-01_6.447e-02_1.426e-02_7.400e+01.h5, 0.507044
2.538e+00_1.193e+00_9.022e-01_2.566e-01_3.458e-02_2.400e+01.h5, 0.488719
1.475e+00_7.070e-01_3.097e-01_3.888e-01_8.563e-03_2.400e+01.h5, 0.309210
3.462e+00_2.291e+00_1.229e+00_9.464e-01_1.154e-01_9.400e+01.h5, 0.610654
1.331e+00_7.137e-01_4.557e-01_2.163e-01_4.164e-02_6.800e+01.h5, 0.369672
1.457e+00_9.614e-01_8.601e-01_5.559e-02_4.575e-02_1.710e+02.h5, 0.484618
5.996e-01_7.511e-01_4.295e-01_3.045e-01_1.705e-02_2.270e+02.h5, 0.519142
1.098e+00_1.136e+00_1.689e-01_9.635e-01_3.575e-03_2.600e+01.h5, 0.590816
2.185e+00_1.447e+00_1.149e+00_2.214e-01_7.667e-02_2.270e+02.h5, 0.574929
1.935e+00_9.094e-01_6.803e-01_2.094e-01_1.968e-02_3.100e+01.h5, 0.394084
8.900e-01_7.224e-01_2.248e-01_4.653e-01_3.233e-02_2.300e+01.h5, 0.430670
1.331e+00_1.417e+00_9.321e-01_4.742e-01_1.019e-02_8.000e+01.h5, 0.608288
1.972e+00_9.897e-01_5.926e-01_3.510e-01_4.612e-02_7.100e+01.h5, 0.409087
9.042e-01_8.922e-01_4.518e-01_4.058e-01_3.461e-02_1.630e+02.h5, 0.482509
2.532e+00_1.200e+00_9.844e-01_2.007e-01_1.479e-02_1.740e+02.h5, 0.499319
2.633e+00_1.235e+00_2.005e-01_1.022e+00_1.318e-02_6.400e+01.h5, 0.383127
2.192e+00_1.492e+00_7.252e-01_6.771e-01_8.933e-02_5.300e+01.h5, 0.535726
9.480e-01_9.139e-01_3.302e-01_5.534e-01_3.033e-02_1.200e+01.h5, 0.500153
6.095e-01_7.945e-01_6.786e-01_9.873e-02_1.723e-02_3.200e+01.h5, 0.577955
2.455e+00_1.205e+00_9.735e-01_1.783e-01_5.311e-02_1.300e+01.h5, 0.471823
2.224e+00_1.299e+00_1.164e+00_1.288e-01_6.215e-03_2.800e+01.h5, 0.571724
1.053e+00_1.390e+00_1.237e+00_1.077e-01_4.473e-02_2.350e+02.h5, 0.737709
3.824e+00_2.064e+00_9.457e-01_1.001e+00_1.176e-01_6.400e+01.h5, 0.528829
2.123e+00_2.086e+00_1.230e+00_8.061e-01_4.997e-02_1.500e+01.h5, 0.670023
5.580e-01_7.377e-01_2.657e-01_4.307e-01_4.127e-02_1.900e+01.h5, 0.529896
1.420e+00_8.736e-01_6.196e-01_2.502e-01_3.871e-03_4.100e+01.h5, 0.434448
1.243e+00_1.770e+00_9.814e-01_6.654e-01_1.228e-01_7.800e+01.h5, 0.709755
3.090e+00_1.570e+00_1.081e+00_4.159e-01_7.236e-02_1.500e+01.h5, 0.540045
1.225e+00_1.036e+00_6.085e-01_3.598e-01_6.791e-02_2.400e+01.h5, 0.495363
2.417e+00_1.332e+00_2.724e-01_9.744e-01_8.482e-02_2.800e+01.h5, 0.451325
1.733e+00_1.792e+00_8.551e-01_8.113e-01_1.254e-01_3.700e+01.h5, 0.643106
1.717e+00_1.690e+00_7.828e-01_8.834e-01_2.416e-02_2.200e+01.h5, 0.614983
1.056e+00_8.591e-01_2.625e-01_5.634e-01_3.317e-02_1.600e+01.h5, 0.454680
7.606e-01_7.385e-01_4.100e-01_2.886e-01_3.992e-02_6.400e+01.h5, 0.465679
2.207e+00_1.054e+00_7.539e-01_2.665e-01_3.402e-02_4.100e+01.h5, 0.422117
1.404e+00_1.301e+00_7.828e-01_5.170e-01_1.644e-03_2.420e+02.h5, 0.556306
8.893e-01_1.038e+00_2.161e-01_7.599e-01_6.206e-02_2.200e+01.h5, 0.599380
2.948e+00_1.399e+00_8.781e-01_4.380e-01_8.244e-02_1.700e+01.h5, 0.459445
1.198e+00_9.492e-01_7.253e-01_1.895e-01_3.439e-02_1.100e+01.h5, 0.501161
2.573e+00_1.238e+00_2.603e-01_9.672e-01_1.054e-02_4.200e+01.h5, 0.389458
1.786e+00_1.158e+00_6.005e-01_4.950e-01_6.280e-02_2.700e+01.h5, 0.471042
1.980e+00_1.575e+00_1.290e+00_2.293e-01_5.517e-02_8.200e+01.h5, 0.629549
1.031e+00_1.120e+00_3.754e-01_6.740e-01_7.101e-02_8.000e+01.h5, 0.576129
6.871e-01_8.643e-01_2.988e-01_5.158e-01_4.973e-02_1.420e+02.h5, 0.541493
7.889e-01_7.891e-01_6.322e-01_1.062e-01_5.068e-02_2.300e+01.h5, 0.519867
1.742e+00_1.373e+00_1.146e+00_1.836e-01_4.293e-02_2.900e+01.h5, 0.610470
1.538e+00_1.404e+00_3.750e-01_9.521e-01_7.672e-02_1.510e+02.h5, 0.568630
1.589e+00_1.184e+00_8.887e-01_2.771e-01_1.815e-02_4.900e+01.h5, 0.534153
1.453e+00_1.244e+00_7.937e-01_4.404e-01_1.022e-02_1.500e+01.h5, 0.542892
1.164e+00_8.658e-01_5.030e-01_3.253e-01_3.748e-02_5.100e+01.h5, 0.425753
6.499e-01_7.443e-01_2.981e-01_4.105e-01_3.571e-02_1.520e+02.h5, 0.478407
8.477e-01_9.161e-01_7.302e-01_1.682e-01_1.776e-02_3.100e+01.h5, 0.552109
2.227e+00_1.265e+00_3.099e-01_9.279e-01_2.746e-02_4.500e+01.h5, 0.464050
1.685e+00_1.561e+00_8.986e-01_5.984e-01_6.425e-02_1.100e+01.h5, 0.611003
1.146e+00_7.009e-01_7.451e-02_5.990e-01_2.737e-02_9.300e+01.h5, 0.294026
1.712e+00_1.599e+00_8.630e-01_6.281e-01_1.078e-01_1.100e+01.h5, 0.589091
1.703e+00_1.012e+00_8.980e-01_7.805e-02_3.641e-02_1.700e+01.h5, 0.510136
2.146e+00_1.559e+00_1.245e+00_2.778e-01_3.642e-02_1.210e+02.h5, 0.611795
4.918e-01_7.304e-01_4.057e-01_3.113e-01_1.336e-02_2.300e+02.h5, 0.547522
7.136e-01_7.611e-01_8.828e-02_6.500e-01_2.285e-02_2.600e+01.h5, 0.490019
8.061e-01_9.188e-01_1.708e-01_7.305e-01_1.745e-02_5.400e+01.h5, 0.555274
7.301e-01_8.198e-01_1.025e-01_7.115e-01_5.723e-03_1.800e+02.h5, 0.447802
1.332e+00_7.799e-01_6.831e-01_5.239e-02_4.439e-02_6.600e+01.h5, 0.410371
1.315e+00_1.306e+00_8.052e-01_4.356e-01_6.512e-02_3.300e+01.h5, 0.585591
1.988e+00_1.035e+00_5.153e-01_5.069e-01_1.229e-02_1.990e+02.h5, 0.374271
1.448e+00_9.435e-01_1.054e-01_8.214e-01_1.675e-02_1.680e+02.h5, 0.355146
1.521e+00_1.868e+00_1.676e+00_1.437e-01_4.841e-02_2.740e+02.h5, 0.772306
1.580e+00_1.286e+00_6.833e-01_5.494e-01_5.295e-02_9.000e+01.h5, 0.541219
1.338e+00_8.832e-01_6.326e-01_2.008e-01_4.987e-02_3.600e+01.h5, 0.433946
7.392e-01_7.858e-01_2.429e-01_5.278e-01_1.507e-02_1.300e+01.h5, 0.500870
1.517e+00_1.215e+00_6.550e-01_5.516e-01_8.857e-03_1.800e+01.h5, 0.532726
1.845e+00_1.573e+00_1.005e+00_5.417e-01_2.618e-02_5.100e+01.h5, 0.614702
2.685e+00_1.453e+00_7.546e-01_6.880e-01_1.071e-02_6.900e+01.h5, 0.471611
1.560e+00_1.004e+00_3.413e-01_6.556e-01_7.447e-03_4.800e+01.h5, 0.425795
1.758e+00_1.392e+00_1.005e+00_2.991e-01_8.767e-02_2.500e+01.h5, 0.560348
7.639e-01_1.124e+00_6.475e-01_4.095e-01_6.744e-02_7.300e+01.h5, 0.623694
2.042e+00_1.245e+00_9.260e-01_2.820e-01_3.690e-02_1.650e+02.h5, 0.533471
1.382e+00_8.080e-01_1.924e-01_5.639e-01_5.170e-02_3.100e+02.h5, 0.313182
5.976e-01_7.389e-01_4.493e-01_2.828e-01_6.756e-03_4.700e+01.h5, 0.500691
2.678e+00_1.267e+00_2.500e-01_9.666e-01_5.042e-02_4.600e+01.h5, 0.387339
1.032e+00_1.301e+00_7.821e-01_4.520e-01_6.649e-02_6.300e+01.h5, 0.622059
1.252e+00_1.253e+00_6.256e-01_6.171e-01_1.029e-02_2.380e+02.h5, 0.581991
2.212e+00_1.245e+00_4.697e-01_7.159e-01_5.944e-02_6.000e+01.h5, 0.452224
1.982e+00_9.539e-01_7.409e-01_1.748e-01_3.823e-02_1.880e+02.h5, 0.417887
8.277e-01_8.099e-01_3.615e-01_4.481e-01_3.482e-04_2.700e+01.h5, 0.484637
2.117e+00_9.996e-01_7.204e-01_2.281e-01_5.105e-02_5.300e+01.h5, 0.397257
1.675e+00_1.215e+00_1.084e+00_8.122e-02_4.908e-02_6.800e+01.h5, 0.595149
1.045e+00_1.544e+00_8.533e-01_6.063e-01_8.481e-02_2.310e+02.h5, 0.694033
6.027e-01_7.237e-01_4.601e-01_2.383e-01_2.529e-02_2.750e+02.h5, 0.501023
2.319e+00_1.525e+00_1.022e+00_4.297e-01_7.273e-02_5.600e+01.h5, 0.547688
1.870e+00_2.095e+00_4.540e-01_1.520e+00_1.218e-01_8.200e+01.h5, 0.734901
1.045e+00_1.054e+00_1.472e-01_8.380e-01_6.921e-02_1.200e+01.h5, 0.577192
1.354e+00_7.483e-01_6.671e-01_6.444e-02_1.682e-02_1.440e+02.h5, 0.402755
7.435e-01_1.107e+00_9.216e-01_1.284e-01_5.656e-02_5.500e+01.h5, 0.667091
2.831e+00_1.480e+00_5.656e-01_8.617e-01_5.307e-02_6.100e+01.h5, 0.469916
1.215e+00_8.317e-01_4.956e-01_2.917e-01_4.446e-02_3.000e+01.h5, 0.409123
2.087e+00_1.572e+00_1.330e+00_1.568e-01_8.501e-02_2.780e+02.h5, 0.637312
3.175e+00_1.719e+00_4.266e-01_1.251e+00_4.112e-02_6.500e+01.h5, 0.488319
1.474e+00_1.579e+00_1.984e-01_1.316e+00_6.503e-02_1.200e+01.h5, 0.662186
9.897e-01_9.344e-01_7.873e-01_1.252e-01_2.189e-02_1.100e+01.h5, 0.532132
5.620e-01_8.504e-01_4.571e-01_3.891e-01_4.168e-03_1.290e+02.h5, 0.561433
1.377e+00_1.374e+00_2.738e-01_1.057e+00_4.288e-02_2.600e+01.h5, 0.627671
2.595e+00_1.223e+00_1.975e-01_9.605e-01_6.514e-02_1.700e+02.h5, 0.360094
7.705e-01_7.794e-01_2.222e-01_5.285e-01_2.872e-02_1.100e+01.h5, 0.505161
8.059e-01_1.165e+00_3.009e-01_7.992e-01_6.518e-02_4.000e+01.h5, 0.678709
6.661e-01_9.211e-01_5.732e-01_3.402e-01_7.679e-03_1.190e+02.h5, 0.589472
1.563e+00_1.133e+00_4.624e-01_6.478e-01_2.280e-02_4.400e+01.h5, 0.485901
1.163e+00_8.005e-01_1.391e-01_6.438e-01_1.761e-02_3.100e+01.h5, 0.393471
2.146e+00_1.077e+00_3.049e-01_7.589e-01_1.336e-02_1.600e+01.h5, 0.371619
2.393e+00_1.944e+00_1.695e+00_1.197e-01_1.286e-01_3.400e+01.h5, 0.708564
1.900e+00_1.205e+00_9.044e-01_2.186e-01_8.173e-02_4.900e+01.h5, 0.525368
2.267e+00_1.416e+00_5.012e-01_8.453e-01_6.923e-02_8.000e+01.h5, 0.515747
1.490e+00_1.223e+00_3.385e-01_8.773e-01_7.541e-03_1.100e+01.h5, 0.542817
2.459e+00_1.165e+00_5.084e-01_6.509e-01_5.551e-03_2.600e+01.h5, 0.390928
3.259e+00_1.548e+00_7.428e-01_7.785e-01_2.646e-02_9.400e+01.h5, 0.452100
3.361e+00_1.583e+00_2.269e-01_1.296e+00_6.007e-02_2.300e+01.h5, 0.413957
1.154e+00_1.293e+00_1.876e-01_1.052e+00_5.338e-02_6.500e+01.h5, 0.630326
1.180e+00_1.159e+00_7.423e-01_3.480e-01_6.821e-02_7.400e+01.h5, 0.535160
6.464e-01_7.416e-01_5.922e-01_1.394e-01_9.917e-03_1.600e+01.h5, 0.516599
6.346e-01_8.822e-01_5.756e-01_2.937e-01_1.292e-02_1.300e+01.h5, 0.568264
1.348e+00_8.263e-01_2.887e-01_5.147e-01_2.287e-02_1.200e+01.h5, 0.382997
1.342e+00_1.364e+00_1.033e+00_2.910e-01_4.015e-02_2.980e+02.h5, 0.624814
2.422e+00_1.341e+00_3.466e-01_9.426e-01_5.224e-02_5.000e+01.h5, 0.457425
2.101e+00_1.250e+00_8.909e-01_3.375e-01_2.163e-02_2.900e+01.h5, 0.506217
6.172e-01_7.764e-01_3.548e-01_3.821e-01_3.950e-02_1.200e+01.h5, 0.534551
1.011e+00_9.563e-01_3.300e-01_5.619e-01_6.450e-02_1.800e+01.h5, 0.507289
2.333e+00_1.592e+00_1.430e+00_1.053e-01_5.638e-02_1.000e+01.h5, 0.645417
6.447e-01_9.756e-01_1.564e-01_8.168e-01_2.400e-03_8.400e+01.h5, 0.651464
1.197e+00_1.387e+00_9.387e-01_4.042e-01_4.395e-02_9.300e+01.h5, 0.612886
6.136e-01_7.724e-01_2.204e-01_5.415e-01_1.043e-02_2.100e+01.h5, 0.540619
1.060e+00_8.350e-01_5.573e-01_2.501e-01_2.757e-02_6.100e+01.h5, 0.445802
1.100e+00_7.942e-01_2.730e-01_5.089e-01_1.229e-02_3.030e+02.h5, 0.398120
6.937e-01_1.025e+00_4.037e-01_5.962e-01_2.475e-02_2.200e+01.h5, 0.625265
7.452e-01_8.634e-01_3.996e-01_4.087e-01_5.514e-02_5.900e+01.h5, 0.536645
3.359e+00_1.585e+00_5.580e-01_1.003e+00_2.424e-02_3.200e+01.h5, 0.473964
1.778e+00_2.063e+00_8.925e-01_1.134e+00_3.631e-02_1.500e+01.h5, 0.705796
1.675e+00_9.918e-01_4.413e-01_5.423e-01_8.201e-03_5.800e+01.h5, 0.405720
1.180e+00_9.978e-01_1.283e-01_8.321e-01_3.754e-02_3.300e+01.h5, 0.493443
2.019e+00_1.477e+00_5.406e-01_8.499e-01_8.635e-02_7.300e+01.h5, 0.536633
1.628e+00_1.225e+00_2.503e-01_9.515e-01_2.325e-02_3.000e+01.h5, 0.510793
7.530e-01_9.929e-01_1.088e-01_8.677e-01_1.642e-02_4.900e+01.h5, 0.607851
7.254e-01_8.452e-01_6.570e-01_1.799e-01_8.283e-03_9.700e+01.h5, 0.530598
5.524e-01_8.314e-01_5.178e-01_3.105e-01_3.058e-03_1.200e+01.h5, 0.586205
1.486e+00_1.381e+00_7.501e-01_5.595e-01_7.110e-02_2.600e+01.h5, 0.591898
1.118e+00_1.322e+00_7.725e-01_5.165e-01_3.250e-02_9.400e+01.h5, 0.607030
6.684e-01_9.935e-01_2.320e-01_7.095e-01_5.211e-02_1.800e+01.h5, 0.690869
1.049e+00_8.969e-01_6.435e-01_2.162e-01_3.718e-02_3.700e+01.h5, 0.471429
2.682e+00_1.283e+00_5.122e-01_7.434e-01_2.782e-02_6.500e+01.h5, 0.407379
1.974e+00_1.408e+00_4.504e-01_9.456e-01_1.169e-02_1.200e+01.h5, 0.518192
1.933e+00_1.398e+00_1.066e+00_2.956e-01_3.553e-02_3.040e+02.h5, 0.591465
1.498e+00_7.755e-01_5.159e-01_2.289e-01_3.069e-02_3.900e+01.h5, 0.360903
1.978e+00_1.401e+00_2.687e-01_1.126e+00_6.472e-03_2.300e+01.h5, 0.520435
1.818e+00_1.614e+00_8.725e-01_6.676e-01_7.424e-02_1.040e+02.h5, 0.608304
2.042e+00_1.232e+00_3.396e-01_8.440e-01_4.862e-02_2.600e+01.h5, 0.462815
1.151e+00_8.872e-01_3.718e-01_4.643e-01_5.104e-02_1.200e+01.h5, 0.461748
1.811e+00_1.530e+00_3.533e-01_1.157e+00_1.944e-02_1.120e+02.h5, 0.589055
2.199e+00_1.237e+00_9.703e-01_1.968e-01_7.022e-02_2.680e+02.h5, 0.521363
1.661e+00_1.053e+00_2.697e-01_7.739e-01_9.323e-03_1.600e+01.h5, 0.445843
8.092e-01_1.131e+00_3.907e-01_6.719e-01_6.866e-02_1.050e+02.h5, 0.635164
2.214e+00_1.253e+00_9.513e-01_2.528e-01_4.911e-02_2.000e+01.h5, 0.520920
1.941e+00_1.139e+00_9.231e-01_1.891e-01_2.639e-02_7.000e+01.h5, 0.504314
1.410e+00_9.034e-01_7.995e-01_1.020e-01_1.901e-03_2.200e+01.h5, 0.520864
8.252e-01_1.086e+00_3.742e-01_6.633e-01_4.841e-02_1.000e+01.h5, 0.635951
1.521e+00_1.314e+00_5.426e-01_7.177e-01_5.362e-02_1.810e+02.h5, 0.536079
1.735e+00_1.275e+00_1.052e+00_1.716e-01_5.088e-02_5.500e+01.h5, 0.603604
1.636e+00_1.031e+00_6.415e-01_3.260e-01_6.339e-02_2.500e+01.h5, 0.455308
7.293e-01_8.056e-01_6.791e-01_1.063e-01_2.019e-02_8.300e+01.h5, 0.553290
3.257e+00_1.542e+00_8.392e-01_6.301e-01_7.266e-02_1.800e+01.h5, 0.484378
1.212e+00_7.932e-01_3.164e-01_4.529e-01_2.392e-02_2.590e+02.h5, 0.377929
1.278e+00_1.289e+00_3.706e-01_8.897e-01_2.864e-02_2.860e+02.h5, 0.583008
7.083e-01_1.052e+00_9.165e-01_1.157e-01_1.949e-02_4.600e+01.h5, 0.675952
2.029e+00_1.529e+00_1.261e+00_2.053e-01_6.263e-02_3.500e+01.h5, 0.621701
1.477e+00_9.929e-01_3.760e-01_5.661e-01_5.078e-02_2.090e+02.h5, 0.448992
2.044e+00_1.201e+00_7.410e-01_3.925e-01_6.724e-02_1.400e+01.h5, 0.489011
1.888e+00_1.400e+00_3.561e-01_9.767e-01_6.757e-02_4.000e+01.h5, 0.531048
1.447e+00_1.253e+00_7.029e-01_4.693e-01_8.107e-02_1.660e+02.h5, 0.532734
2.506e+00_1.220e+00_5.502e-01_5.982e-01_7.192e-02_5.500e+01.h5, 0.414934
2.809e+00_1.365e+00_4.025e-01_9.185e-01_4.428e-02_2.800e+01.h5, 0.436709
1.477e+00_1.138e+00_8.063e-01_3.181e-01_1.334e-02_2.510e+02.h5, 0.532953
2.312e+00_1.105e+00_2.372e-01_8.000e-01_6.773e-02_6.500e+01.h5, 0.362474
1.481e+00_1.288e+00_1.109e+00_1.476e-01_3.125e-02_2.000e+01.h5, 0.643411
1.885e+00_9.090e-01_3.133e-01_5.575e-01_3.819e-02_2.300e+01.h5, 0.371660
1.124e+00_7.653e-01_3.418e-01_4.149e-01_8.597e-03_1.900e+01.h5, 0.369081
1.693e+00_1.972e+00_4.418e-01_1.432e+00_9.802e-02_3.500e+01.h5, 0.695918
1.655e+00_1.020e+00_8.132e-01_2.007e-01_5.656e-03_3.900e+01.h5, 0.493060
9.038e-01_8.726e-01_6.605e-01_1.931e-01_1.906e-02_1.000e+01.h5, 0.509468
1.884e+00_1.494e+00_1.037e+00_4.410e-01_1.522e-02_1.170e+02.h5, 0.574422
1.896e+00_1.544e+00_8.032e-01_6.537e-01_8.713e-02_1.000e+01.h5, 0.574289
2.321e+00_1.200e+00_1.291e-01_9.871e-01_8.331e-02_1.520e+02.h5, 0.375023
2.239e+00_1.215e+00_8.587e-01_3.009e-01_5.586e-02_2.000e+01.h5, 0.499090
1.471e+00_8.320e-01_6.116e-01_1.819e-01_3.847e-02_3.200e+01.h5, 0.413490
9.987e-01_1.069e+00_8.840e-01_1.189e-01_6.638e-02_7.800e+01.h5, 0.605803
1.221e+00_9.809e-01_8.612e-01_7.918e-02_4.052e-02_4.700e+01.h5, 0.561922
2.197e+00_1.185e+00_1.008e+00_1.230e-01_5.434e-02_3.000e+01.h5, 0.517072
1.515e+00_1.422e+00_9.776e-01_4.185e-01_2.612e-02_1.300e+01.h5, 0.611112
1.642e+00_7.891e-01_2.278e-01_5.213e-01_4.002e-02_1.630e+02.h5, 0.294125
7.467e-01_8.581e-01_6.930e-01_1.390e-01_2.605e-02_1.100e+01.h5, 0.562493
1.686e+00_1.683e+00_1.428e+00_1.657e-01_8.972e-02_1.900e+01.h5, 0.703413
9.856e-01_1.056e+00_9.002e-01_1.511e-01_4.951e-03_1.700e+01.h5, 0.622827
9.084e-01_1.247e+00_3.414e-01_8.600e-01_4.544e-02_5.700e+01.h5, 0.672282
2.290e+00_1.523e+00_3.838e-01_1.056e+00_8.354e-02_5.600e+01.h5, 0.519796
1.549e+00_1.553e+00_5.446e-01_9.886e-01_1.995e-02_3.600e+01.h5, 0.606650
6.545e-01_9.846e-01_6.839e-01_2.782e-01_2.246e-02_8.900e+01.h5, 0.612694
2.624e+00_1.398e+00_1.072e+00_2.721e-01_5.377e-02_2.310e+02.h5, 0.542225
1.130e+00_9.077e-01_2.116e-01_6.947e-01_1.347e-03_4.100e+01.h5, 0.461344
1.680e+00_1.245e+00_1.590e-01_1.085e+00_1.019e-03_8.000e+01.h5, 0.518513
1.301e+00_1.587e+00_6.496e-01_8.806e-01_5.701e-02_3.800e+01.h5, 0.672587
1.338e+00_1.527e+00_1.200e+00_2.434e-01_8.361e-02_5.900e+01.h5, 0.664361
3.988e+00_1.946e+00_1.173e+00_7.199e-01_5.287e-02_5.300e+01.h5, 0.525849
2.669e+00_1.405e+00_2.962e-01_1.030e+00_7.853e-02_2.850e+02.h5, 0.425945
1.262e+00_7.265e-01_6.254e-01_5.405e-02_4.700e-02_3.020e+02.h5, 0.404414
8.180e-01_8.203e-01_2.039e-01_5.850e-01_3.143e-02_3.900e+01.h5, 0.502476
2.304e+00_1.390e+00_6.530e-01_6.570e-01_7.988e-02_1.830e+02.h5, 0.499632
1.071e+00_9.651e-01_7.584e-01_1.398e-01_6.687e-02_1.400e+01.h5, 0.553831
1.185e+00_1.501e+00_9.894e-01_4.387e-01_7.335e-02_6.800e+01.h5, 0.656232
1.127e+00_8.094e-01_1.913e-01_5.929e-01_2.532e-02_1.500e+01.h5, 0.433098
1.143e+00_1.359e+00_1.024e+00_3.162e-01_1.866e-02_4.200e+01.h5, 0.641312
2.337e+00_2.294e+00_1.335e+00_8.521e-01_1.070e-01_4.600e+01.h5, 0.669351
1.530e+00_1.092e+00_6.110e-01_4.753e-01_5.183e-03_2.950e+02.h5, 0.487826
9.325e-01_9.205e-01_2.481e-01_6.098e-01_6.253e-02_3.400e+01.h5, 0.510247
8.478e-01_1.177e+00_4.495e-01_6.571e-01_7.037e-02_3.200e+01.h5, 0.636342
1.036e+00_7.096e-01_2.638e-01_3.997e-01_4.613e-02_1.000e+01.h5, 0.387882
8.427e-01_1.273e+00_6.358e-01_5.881e-01_4.949e-02_5.300e+01.h5, 0.662040
7.893e-01_1.057e+00_7.231e-01_2.800e-01_5.412e-02_1.200e+01.h5, 0.613564
1.449e+00_1.392e+00_8.346e-01_5.336e-01_2.337e-02_2.700e+01.h5, 0.593130
9.840e-01_7.482e-01_1.309e-01_6.156e-01_1.701e-03_3.700e+01.h5, 0.400278
1.289e+00_8.085e-01_1.048e-01_7.016e-01_2.201e-03_9.500e+01.h5, 0.334167
1.357e+00_1.631e+00_1.299e+00_3.100e-01_2.244e-02_1.000e+01.h5, 0.708530
2.005e+00_9.510e-01_1.096e-01_7.856e-01_5.573e-02_1.310e+02.h5, 0.281308
1.105e+00_1.052e+00_9.237e-01_1.204e-01_7.678e-03_1.100e+01.h5, 0.578915
8.443e-01_1.281e+00_3.632e-01_8.529e-01_6.502e-02_4.100e+01.h5, 0.701295
1.882e+00_1.402e+00_1.014e+00_3.193e-01_6.829e-02_4.800e+01.h5, 0.568788
9.857e-01_1.471e+00_6.212e-01_8.375e-01_1.218e-02_1.620e+02.h5, 0.716150
1.786e+00_8.706e-01_1.806e-01_6.623e-01_2.778e-02_1.600e+01.h5, 0.337861
1.514e+00_1.097e+00_2.508e-01_8.225e-01_2.396e-02_2.170e+02.h5, 0.447820
2.756e+00_1.409e+00_1.682e-01_1.220e+00_2.110e-02_8.400e+01.h5, 0.404582
1.257e+00_1.259e+00_5.299e-01_6.785e-01_5.040e-02_7.200e+01.h5, 0.563620
2.255e+00_1.109e+00_9.228e-01_1.136e-01_7.272e-02_5.400e+01.h5, 0.464534
